MeanMagError,StdevMagError,UpperBoundMagError,Magnitude,Stars in Bin
0.00031830813793300557,6.6230599494349109e-05,0.00038453873742735466,12.050000000000001,345
0.00033777169661434547,5.8423071938304651e-05,0.00039619476855265012,12.149999999999999,430
0.00030567059099545805,4.720507299549295e-05,0.00035287566399095098,12.25,425
0.00025203248569930067,5.2216395827920811e-05,0.00030424888152722146,12.349999999999998,530
0.00026027553231985077,4.4892824809715011e-05,0.0003051683571295658,12.449999999999999,537
0.00022619756367606484,4.721141680735866e-05,0.00027340898048342351,12.549999999999997,588
0.00033232226957493678,4.5285771386669632e-05,0.00037760804096160643,12.649999999999999,632
0.00028599254086601533,5.3106121992698823e-05,0.00033909866285871412,12.749999999999996,517
0.00036695800544699818,6.1067505196783783e-05,0.00042802551064378199,12.849999999999998,551
0.00037248555983299879,5.4287015640465767e-05,0.00042677257547346458,12.949999999999996,584
0.00036039813251419883,5.4192702202698677e-05,0.00041459083471689749,13.049999999999997,661
0.000340513107514054,4.0841247214137308e-05,0.0003813543547281913,13.149999999999995,822
0.0002351152467724447,3.5344669271945128e-05,0.00027045991604438983,13.249999999999996,980
0.00026352424291579583,3.0557251988027462e-05,0.00029408149490382329,13.349999999999994,1098
0.00023461476519187605,3.1359852633929683e-05,0.00026597461782580575,13.449999999999996,1199
0.0002259319689089803,2.9210184526304464e-05,0.00025514215343528475,13.549999999999994,1281
0.00027316662378335833,3.032823571398822e-05,0.00030349485949734658,13.649999999999995,1416
0.00024293302616330045,2.8516204526146486e-05,0.00027144923068944692,13.749999999999993,1552
0.0002265475667518433,2.7120711967731469e-05,0.00025366827871957479,13.849999999999994,1573
0.000261235180514404,2.7330715573006852e-05,0.00028856589608741083,13.949999999999992,1714
0.00023174862618015411,2.5971009013176919e-05,0.00025771963519333104,14.049999999999994,1875
0.0002411851296966538,2.6528863128385866e-05,0.00026771399282503967,14.149999999999991,2000
0.00025058567739978568,2.4215473774711907e-05,0.00027480115117449759,14.249999999999993,2000
0.00025406660094441256,2.4352801554432671e-05,0.00027841940249884525,14.349999999999991,2000
0.00024799357425703592,2.4349768519456529e-05,0.00027234334277649244,14.449999999999992,2000
0.00028647465284814007,2.6326157758246877e-05,0.00031280081060638693,14.54999999999999,2000
0.00027855846312013934,2.6971635059119068e-05,0.00030553009817925838,14.649999999999991,2000
0.00027871871708064661,2.6202408820607319e-05,0.00030492112590125393,14.749999999999989,2000
0.00027780891872133858,2.7262184420209915e-05,0.00030507110314154849,14.849999999999991,2000
0.0003037290432182979,2.7473834242818905e-05,0.00033120287746111679,14.949999999999989,2000
0.00032427256481127291,2.7737236794220983e-05,0.00035200980160549387,15.04999999999999,2000
0.00033352136598974234,2.7699173217956441e-05,0.00036122053920769877,15.149999999999988,2000
0.00036048175424032358,3.0649311128408889e-05,0.00039113106536873247,15.249999999999989,2000
0.00034887327616849273,3.3088213953421575e-05,0.0003819614901219143,15.349999999999987,2000
0.00037548466183975145,3.452539543641997e-05,0.00041001005727617142,15.449999999999989,2000
0.00036941918381398173,3.4040562249175894e-05,0.00040345974606315765,15.549999999999986,2000
0.00041440841379080865,3.7055715881515034e-05,0.00045146412967232366,15.649999999999988,2000
0.00041979088515766317,4.0749518949501534e-05,0.00046054040410716467,15.749999999999986,2000
0.00046022309965370624,4.5090793903655426e-05,0.00050531389355736164,15.849999999999987,2000
0.00046209408492773528,3.9495956671904117e-05,0.00050159004159963942,15.949999999999985,2000
0.00046589458630687269,4.4430912497651821e-05,0.00051032549880452454,16.049999999999986,2000
0.00046276983587157809,4.0720650295230631e-05,0.00050349048616680873,16.149999999999984,2000
0.00047337152049985789,4.3141027945302565e-05,0.00051651254844516049,16.249999999999986,2000
0.00048989548295323682,4.1931610611525842e-05,0.00053182709356476262,16.349999999999984,2000
0.00050019220869470745,4.2230790344377977e-05,0.00054242299903908549,16.449999999999985,2000
0.00051616041543894376,4.439979298198973e-05,0.00056056020842093349,16.549999999999983,2000
0.00052438333064264598,4.2990745979733084e-05,0.00056737407662237906,16.649999999999984,2000
0.00056382516657531973,4.367557528263064e-05,0.00060750074185795036,16.749999999999982,2000
0.00056845148666494888,4.5913315647288694e-05,0.00061436480231223754,16.849999999999984,2000
0.00061944404208234534,4.827793231841906e-05,0.00066772197440076442,16.949999999999982,2000
0.00064197675707938946,5.0970381452253344e-05,0.00069294713853164283,17.049999999999983,2000
0.00065186746171832014,5.0047048283969864e-05,0.00070191451000228995,17.149999999999981,2000
0.00067516798194756499,5.0561421445447225e-05,0.00072572940339301218,17.249999999999982,2000
0.00071938561482595134,5.4082424699226187e-05,0.00077346803952517754,17.34999999999998,2000
0.00074581721829318492,5.9444833577731142e-05,0.00080526205187091604,17.449999999999982,2000
0.00080066142722339049,6.0185073613602858e-05,0.00086084650083699337,17.549999999999979,2000
0.0008090289079876157,6.5547765432768113e-05,0.00087457667342038387,17.649999999999981,2000
0.000865206294750273,6.8140555978488435e-05,0.00093334685072876146,17.749999999999979,2000
0.0009215315658332513,7.7495157973409855e-05,0.00099902672380666117,17.84999999999998,2000
0.00097846016822488368,7.867952673373265e-05,0.0010571396949586164,17.949999999999978,2000
0.0010309218492139578,8.7151229721889981e-05,0.0011180730789358477,18.049999999999979,2000
0.0010816842255239028,9.2955943062138723e-05,0.0011746401685860416,18.149999999999977,2000
0.0011612156806253338,9.7079413827307528e-05,0.0012582950944526414,18.249999999999979,2000
0.0012240227747728561,0.00010422271010560839,0.0013282454848784645,18.349999999999977,2000
0.0012727762223212855,0.00011069034373199642,0.001383466566053282,18.449999999999978,2000
0.0013687616544254702,0.00013090806501976502,0.0014996697194452353,18.549999999999976,2000
0.0014873362258275933,0.00013522575791194945,0.0016225619837395427,18.649999999999977,2000
0.0015649388399626722,0.0001389936103004458,0.001703932450263118,18.749999999999975,2000
0.001680945445874191,0.00014911728731530931,0.0018300627331895004,18.849999999999977,2000
0.0017251395146434935,0.00015847491208197554,0.001883614426725469,18.949999999999974,2000
0.0018764151479627388,0.00016753371241923687,0.0020439488603819756,19.049999999999976,2000
0.0020113206231119275,0.00017849832764281999,0.0021898189507547476,19.149999999999974,2000
0.0021202568737404793,0.00019781869139291915,0.0023180755651333986,19.249999999999975,2000
0.0022515309411354073,0.00021132761615597548,0.0024628585572913828,19.349999999999973,2000
0.0023947588967298153,0.00021369540051025191,0.0026084542972400673,19.449999999999974,2000
0.0025857939865535913,0.00023211683466349561,0.0028179108212170868,19.549999999999972,2000
0.0027604051724299996,0.00025415201040763911,0.0030145571828376389,19.649999999999974,2000
0.0029697086086770547,0.00028054450472915309,0.0032502531134062079,19.749999999999972,2000
