MeanMagError,StdevMagError,UpperBoundMagError,Magnitude,Stars in Bin
0.000394229314121,6.34443296563e-05,0.000457673643778,12.05,2000
0.000409210559869,6.15133050511e-05,0.00047072386492,12.15,2000
0.000415937229068,5.81501817168e-05,0.000474087410785,12.25,2000
0.000414669631898,6.40812056924e-05,0.000478750837591,12.35,2000
0.000427318412008,6.19902240006e-05,0.000489308636009,12.45,2000
0.000435732234511,6.09809759486e-05,0.00049671321046,12.55,2000
0.000403110882136,6.65653866684e-05,0.000469676268805,12.65,2000
0.0004009684402,7.21124421102e-05,0.00047308088231,12.75,2000
0.000437788926769,6.94887823491e-05,0.000507277709118,12.85,2000
0.000522523452133,8.7046313971e-05,0.000609569766104,12.95,2000
0.000528644008668,8.60683723925e-05,0.00061471238106,13.05,2000
0.000473514738349,6.61408632609e-05,0.00053965560161,13.15,2000
0.000444728785987,5.96746265738e-05,0.00050440341256,13.25,2000
0.000369700850182,4.98161830823e-05,0.000419517033264,13.35,2000
0.000450427915565,5.03590449404e-05,0.000500786960505,13.45,2000
0.000382848591558,4.90808407809e-05,0.000431929432339,13.55,2000
0.000448821245893,4.33108496355e-05,0.000492132095529,13.65,2000
0.000403557543726,4.37178319693e-05,0.000447275375696,13.75,2000
0.000420248463822,4.6558499519e-05,0.000466806963341,13.85,2000
0.000414498859513,4.41357880695e-05,0.000458634647583,13.95,2000
0.000449458202665,4.17915847666e-05,0.000491249787432,14.05,2000
0.000393025706259,4.2389827108e-05,0.000435415533367,14.15,2000
0.000376223439479,4.31857243058e-05,0.000419409163784,14.25,2000
0.000373686320839,4.3007781884e-05,0.000416694102723,14.35,2000
0.00035857397144,4.32203081932e-05,0.000401794279633,14.45,2000
0.000425170513832,4.62537495561e-05,0.000471424263388,14.55,2000
0.000453717011364,4.5303984302e-05,0.000499020995666,14.65,2000
0.00044013517213,5.10177818739e-05,0.000491152954004,14.75,2000
0.000466894171542,5.04318730037e-05,0.000517326044545,14.85,2000
0.000446536584801,5.22589475519e-05,0.000498795532353,14.95,2000
0.000468821217186,5.50661556891e-05,0.000523887372875,15.05,2000
0.000487909440544,6.0897221789e-05,0.000548806662333,15.15,2000
0.000526739193754,6.38781317313e-05,0.000590617325485,15.25,2000
0.000550069230605,7.14310522453e-05,0.00062150028285,15.35,2000
0.00058398650679,7.56364002019e-05,0.000659622906992,15.45,2000
0.000607990696246,7.74078165695e-05,0.000685398512815,15.55,2000
0.000584939874883,8.05723183194e-05,0.000665512193202,15.65,2000
0.00062036403452,8.88501740059e-05,0.000709214208526,15.75,2000
0.00067670552482,9.10757536187e-05,0.000767781278439,15.85,2000
0.000670987071858,8.47328511926e-05,0.000755719923051,15.95,2000
