MeanMagError,StdevMagError,UpperBoundMagError,Magnitude,Stars in Bin
0.00039821750738818325,7.3878676609707145e-05,0.00047209618399789041,12.050000000000001,184
0.00025887760485958925,5.5895524708225788e-05,0.00031477312956781504,12.149999999999999,215
0.00034731590725465373,7.089372412567823e-05,0.00041820963138033198,12.25,270
0.00028181425408893953,5.2393470358289797e-05,0.0003342077244472293,12.349999999999998,306
0.00028662906026411254,4.7656872506279546e-05,0.0003342859327703921,12.449999999999999,328
0.00024167682447373586,4.9539852857594464e-05,0.0002912166773313303,12.549999999999997,356
0.00032406312167824406,5.9612189734940715e-05,0.00038367531141318478,12.649999999999999,361
0.00028042627470858044,5.584351010629233e-05,0.00033626978481487275,12.749999999999996,350
0.00029819659879068021,6.6917000567330982e-05,0.00036511359935801116,12.849999999999998,326
0.00033705349031349068,5.4704558855354277e-05,0.00039175804916884497,12.949999999999996,339
0.00041179669780837312,5.4141928870678984e-05,0.00046593862667905213,13.049999999999997,416
0.00026771454379069076,4.3772148091714117e-05,0.00031148669188240486,13.149999999999995,480
0.00027889156748478922,3.8261338745076286e-05,0.00031715290622986552,13.249999999999996,572
0.0002274665818099787,3.2972305957986088e-05,0.00026043888776796482,13.349999999999994,648
0.00024632444843602705,3.1728933335935128e-05,0.00027805338177196219,13.449999999999996,714
0.00021546610988825235,3.0156364017578989e-05,0.00024562247390583133,13.549999999999994,744
0.00023510011923634413,3.0935026657900301e-05,0.00026603514589424441,13.649999999999995,851
0.00025093741445491089,2.7302769532310267e-05,0.00027824018398722115,13.749999999999993,897
0.00027234327680451451,2.73045925509834e-05,0.00029964786935549791,13.849999999999994,917
0.00023072353308103294,2.9661796183250737e-05,0.00026038532926428367,13.949999999999992,1031
0.00022874888496405297,2.6218729524336481e-05,0.00025496761448838947,14.049999999999994,1093
0.00024469254509921806,2.7028989322281699e-05,0.00027172153442149978,14.149999999999991,1231
0.00023311255477169806,2.6500062482997018e-05,0.0002596126172546951,14.249999999999993,1269
0.00025971100187246776,2.5861097502190077e-05,0.00028557209937465786,14.349999999999991,1343
0.00023819455879235782,2.4142308635774463e-05,0.00026233686742813231,14.449999999999992,1463
0.00027013665691183225,2.7752101555740537e-05,0.00029788875846757277,14.54999999999999,1553
0.0002641426100137668,2.5323779910533566e-05,0.00028946638992430036,14.649999999999991,1682
0.00028501603780794419,2.7297466696495288e-05,0.00031231350450443946,14.749999999999989,1767
0.00030051288933087572,2.6313816567630035e-05,0.00032682670589850578,14.849999999999991,1954
0.0003059034197699252,2.6161676505074361e-05,0.00033206509627499957,14.949999999999989,2000
0.00029701574527243364,3.0577629616391015e-05,0.00032759337488882467,15.04999999999999,2000
0.00034661802917387657,2.9966730940604136e-05,0.0003765847601144807,15.149999999999988,2000
0.00038644424668855386,2.92744446788693e-05,0.00041571869136742314,15.249999999999989,2000
0.00037927806190742746,3.4194279796760913e-05,0.0004134723417041884,15.349999999999987,2000
0.00037052198107431159,3.2168225879621676e-05,0.00040269020695393325,15.449999999999989,2000
0.00036453096380584862,3.3804806554986749e-05,0.00039833577036083539,15.549999999999986,2000
0.00038216171446346192,3.837419974091546e-05,0.00042053591420437739,15.649999999999988,2000
0.00040933157291593689,3.7921778787681674e-05,0.00044725335170361859,15.749999999999986,2000
0.00042964024294849261,4.0337967632018095e-05,0.00046997821058051073,15.849999999999987,2000
0.00045098144785421382,4.1425344694040303e-05,0.00049240679254825416,15.949999999999985,2000
0.00044213695993237603,3.9136458669547119e-05,0.00048127341860192314,16.049999999999986,2000
0.00046581116360697069,4.0413418750094876e-05,0.00050622458235706556,16.149999999999984,2000
