MeanMagError,StdevMagError,UpperBoundMagError,Magnitude,Stars in Bin
0.00035228918062089963,7.0923585485819019e-05,0.00042321276610671866,12.050000000000001,564
0.0003229348091309526,5.2795247303174262e-05,0.00037573005643412686,12.149999999999999,657
0.00026648893518493747,4.471570615829685e-05,0.00031120464134323431,12.25,817
0.00031132001565666094,4.3133347373072447e-05,0.00035445336302973341,12.349999999999998,844
0.00026638412480938862,4.002607830766779e-05,0.00030641020311705639,12.449999999999999,943
0.00022511257389611422,4.2315781612617176e-05,0.0002674283555087314,12.549999999999997,1084
0.00025650110616325469,4.5495411491615905e-05,0.00030199651765487059,12.649999999999999,1061
0.00027279033150585285,4.7615791521026061e-05,0.00032040612302687891,12.749999999999996,1026
0.00032445219659000819,6.1176369323526282e-05,0.00038562856591353446,12.849999999999998,967
0.00034415126965041864,5.4156531463870696e-05,0.00039830780111428936,12.949999999999996,1037
0.00034469323311016857,5.3939448286122416e-05,0.00039863268139629095,13.049999999999997,1197
0.00030577623614456902,3.9566258797413316e-05,0.00034534249494198237,13.149999999999995,1390
0.00028209209653280265,3.2840873700200909e-05,0.00031493297023300356,13.249999999999996,1656
0.00025437779407739755,2.9545979875658504e-05,0.00028392377395305605,13.349999999999994,1875
0.00022721736166701385,2.9063452575277835e-05,0.00025628081424229165,13.449999999999996,2000
0.00029365366981075504,3.0401232101143026e-05,0.00032405490191189808,13.549999999999994,2000
0.00026208492914228394,2.8772686118691052e-05,0.00029085761526097498,13.649999999999995,2000
0.00023694108009347098,2.7668209083377094e-05,0.00026460928917684806,13.749999999999993,2000
0.00024467201270842966,2.6432166437410214e-05,0.00027110417914583986,13.849999999999994,2000
0.00025105745737467021,2.486660851416893e-05,0.00027592406588883913,13.949999999999992,2000
0.00028394038068879369,2.5496260635488257e-05,0.00030943664132428194,14.049999999999994,2000
0.00025320880312314849,2.5418357602442961e-05,0.00027862716072559146,14.149999999999991,2000
0.00030629767404271652,2.4862130213856641e-05,0.00033115980425657316,14.249999999999993,2000
0.00025270719608283927,2.4587668084331811e-05,0.00027729486416717107,14.349999999999991,2000
0.00026558313335966035,2.7493757077613842e-05,0.00029307689043727418,14.449999999999992,2000
0.00029169368311234933,2.4834157050256873e-05,0.00031652784016260619,14.54999999999999,2000
0.00029530066794977657,2.8653522230328522e-05,0.00032395419018010511,14.649999999999991,2000
0.0002961984076197471,2.5340345631498768e-05,0.00032153875325124589,14.749999999999989,2000
0.00032391692730827064,2.9047473938470166e-05,0.00035296440124674079,14.849999999999991,2000
0.00030861485453329387,2.6607464905052397e-05,0.00033522231943834625,14.949999999999989,2000
0.00032095826549094145,2.8009829597664408e-05,0.00034896809508860584,15.04999999999999,2000
0.00033456037244718553,3.1934273543694744e-05,0.00036649464599088029,15.149999999999988,2000
0.00034193128218245071,3.1937653185145751e-05,0.00037386893536759644,15.249999999999989,2000
0.00039355087875149621,3.4400125124059479e-05,0.00042795100387555567,15.349999999999987,2000
0.00040708122878193106,3.3108781296839185e-05,0.00044019001007877026,15.449999999999989,2000
0.00038117226252277011,3.60570786094528e-05,0.00041722934113222292,15.549999999999986,2000
0.00041454666930653431,4.0550669801095992e-05,0.00045509733910763028,15.649999999999988,2000
0.00044851184064227797,4.0863628885730043e-05,0.00048937546952800806,15.749999999999986,2000
0.00045949820218205183,4.0427823359015527e-05,0.00049992602554106735,15.849999999999987,2000
0.00045600680940278688,3.9896866478669555e-05,0.00049590367588145639,15.949999999999985,2000
0.00046148574128236777,4.2168922188869362e-05,0.00050365466347123712,16.049999999999986,2000
0.00050416580571101374,4.291215267514836e-05,0.00054707795838616208,16.149999999999984,2000
0.00050012634136346521,4.0468561433841982e-05,0.00054059490279730722,16.249999999999986,2000
0.00049559853905228955,4.2753188736349617e-05,0.00053835172778863921,16.349999999999984,2000
0.00050296632139259286,4.2810668471714301e-05,0.00054577698986430715,16.449999999999985,2000
0.00052883283611609153,4.3979343281762974e-05,0.00057281217939785455,16.549999999999983,2000
0.00052555066612457115,4.1585331211528679e-05,0.00056713599733609985,16.649999999999984,2000
0.00058504436511468594,4.7017891661504195e-05,0.00063206225677619012,16.749999999999982,2000
0.00059246542499352044,4.8882359149024293e-05,0.00064134778414254474,16.849999999999984,2000
0.0006295608126515354,4.7095211381966505e-05,0.00067665602403350195,16.949999999999982,2000
0.00062890072206190349,4.8273942479640152e-05,0.00067717466454154365,17.049999999999983,2000
0.0006743646611023172,5.1694516835903336e-05,0.00072605917793822051,17.149999999999981,2000
0.00070187557990268417,5.2122649948276392e-05,0.00075399822985096061,17.249999999999982,2000
0.00075857497956544246,5.5958473015480526e-05,0.00081453345258092303,17.34999999999998,2000
0.00076550815247907974,5.7962178551835608e-05,0.00082347033103091533,17.449999999999982,2000
0.00080832562371421714,6.4824994242203014e-05,0.00087315061795642014,17.549999999999979,2000
0.00086679939352097754,6.5753036980632619e-05,0.00093255243050161018,17.649999999999981,2000
0.00089337711330116738,6.8160765695787792e-05,0.00096153787899695513,17.749999999999979,2000
0.00095711298560178886,7.7174811068862412e-05,0.0010342877966706514,17.84999999999998,2000
0.0010078361478416146,8.0839133323229535e-05,0.0010886752811648441,17.949999999999978,2000
0.0010667776115801484,8.5850355705052069e-05,0.0011526279672852005,18.049999999999979,2000
0.0011341033812325137,9.5171460269651088e-05,0.0012292748415021649,18.149999999999977,2000
0.0012008927041648235,9.9620861564117424e-05,0.001300513565728941,18.249999999999979,2000
0.0012605159584769396,0.0001051529441501273,0.0013656689026270668,18.349999999999977,2000
0.0013639675340403399,0.00011615280764121536,0.0014801203416815554,18.449999999999978,2000
0.0014423126903951305,0.00012246524703403026,0.0015647779374291606,18.549999999999976,2000
0.0015014361509033734,0.000133357586372426,0.0016347937372757995,18.649999999999977,2000
0.0016058632508104504,0.00014076639738443215,0.0017466296481948825,18.749999999999975,2000
0.0017348902687679536,0.00015713891792965468,0.0018920291866976083,18.849999999999977,2000
0.0018252071116822159,0.00015361499999406864,0.0019788221116762844,18.949999999999974,2000
0.0019532919549403831,0.00016675026706309014,0.0021200422220034733,19.049999999999976,2000
0.0020646916979077594,0.00018045829419343964,0.002245149992101199,19.149999999999974,2000
0.0022196789109941327,0.00018699694783753579,0.0024066758588316686,19.249999999999975,2000
0.0023555950725175317,0.00020642132194794208,0.0025620163944654736,19.349999999999973,2000
0.0025123967405442939,0.00021577151055914159,0.0027281682511034354,19.449999999999974,2000
0.0026727761777128132,0.00024282184989988747,0.0029155980276127005,19.549999999999972,2000
0.0028599489853973238,0.00025855054359199945,0.0031184995289893231,19.649999999999974,2000
0.0030669144491003043,0.00027888446858543773,0.0033457989176857422,19.749999999999972,2000
0.0032807351785438103,0.0002961063536694096,0.00357684153221322,19.849999999999973,2000
0.0034948086757003484,0.00031260285867594229,0.0038074115343762907,19.949999999999971,2000
0.0037471465548390751,0.00033645106547436951,0.0040835976203134443,20.049999999999972,2000
0.0039734923581044241,0.00035865145856501195,0.0043321438166694362,20.14999999999997,2000
0.0042158186748359524,0.00038975001880641938,0.0046055686936423718,20.249999999999972,2000
0.0044834313077179956,0.00042100940553037823,0.0049044407132483739,20.349999999999969,2000
0.0047631961247610729,0.00044354510162824526,0.0052067412263893179,20.449999999999971,2000
0.0050434145981707113,0.00047798544480036651,0.0055214000429710782,20.549999999999969,2000
0.0053513669984009329,0.00049799350006368085,0.0058493604984646138,20.64999999999997,2000
0.0057717274172989089,0.00060663514803060222,0.0063783625653295109,20.749999999999968,1198
0.006623573516820345,0.00065744444092392322,0.0072810179577442683,20.849999999999969,55
