ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,source_id
280.92897156547076,22.198542549959,17.103613,2715.822818279223,1.391426247913378,700,4531953219051234304
280.9515349954638,22.28722202811603,19.540794,287.75873359350817,0.6582519164918028,700,4531957032990567040
280.9765829159032,22.21692193012382,17.962076,1231.7302366312038,0.9889356664813492,700,4531953597016675840
280.9971615926465,22.202188819519844,19.284878,364.24625693742337,0.6838648848006096,700,4531953317831952256
280.93566419391067,22.181668853923192,18.75202,595.0290928365434,0.8236741986761466,700,4531953042953911936
280.92021720988026,22.284955445301982,17.46459,1947.6484868560628,1.0998906860005784,700,4531956964271100032
281.0439094273852,22.20480671204217,17.501894,1881.8656029210024,1.0817439806560554,700,4531952634943958144
189.5496286459875,-54.22667631588587,19.21246,389.36984153019614,0.7632779782212352,700,6074653171956815104
189.43335650371844,-54.30344870888752,19.305513,357.38860161520677,0.6968644103533982,700,6074652347320012288
207.02744010894662,-59.638919989155454,17.896938,1307.8901760290062,1.0357374508800279,700,5870527605618656512
206.98956683785678,-59.78072549282934,20.250233,149.710745902819,0.869159603859493,700,5870522726534819840
206.572240558876,-59.69079195977099,20.165546,161.85562157663313,0.5401512328632304,700,5870535164763942528
206.5322388928178,-59.58627307604334,18.372055,844.3532619273548,0.8680032327373539,700,5870536637917955968
206.8707010338353,-59.70952116684689,20.122221,168.44488807148426,0.5609761655323895,700,5870521145984611840
206.5774244894976,-59.68725167601402,14.436635,31673.22977530775,4.638552074602217,700,5870535164804084480
207.24788952296626,-59.76924128454632,17.306238,2253.464787056836,1.1881277078907582,700,5870523482492327040
206.5449816373981,-59.654697274535,19.735315,240.5581834341962,0.6525305247709182,700,5870535508360914432
206.53263774772512,-59.65489146617387,20.433445,126.46437162454349,0.5573165474854085,700,5870535508362045696
206.68899086860102,-59.691780236549576,18.095716,1089.0788732897588,0.9295213449444935,700,5870533481177051904
207.0707777780867,-59.681546921454846,17.968277,1224.7152600890997,0.9705523966735766,700,5870526536160150272
206.95342807192563,-59.74215517192748,19.25927,372.9392417379443,0.7772403206343143,700,5870525952044326784
207.10034894304115,-59.7160448750741,18.921804,508.89063186439716,0.8059815911969537,700,5870523310650949888
207.06486850567268,-59.72771066765157,16.598377,4325.089582492251,1.7800263844676805,700,5870522898376734592
207.08475941601404,-59.70372885467871,19.093754,434.3552737575722,0.8164126577273537,700,5870526265588495360
206.93618528745202,-59.88082795122468,17.338152,2188.192048270778,2.2914873522249573,700,5870515511032122752
207.03694694738212,-59.64623500599728,19.896708,207.3305194959531,0.582616825774893,700,5870527433819935232
207.07206248247252,-59.717838032953054,19.603346,271.6490333054058,0.6667524574131956,700,5870526231228635392
207.12187067434638,-59.78869386716011,20.307558,142.01143967295357,0.5579946491683814,700,5870521730102566656
207.0331530291928,-59.719135252350796,18.831703,552.9230645741015,0.7590366080695621,700,5870525922033708032
206.5453779427809,-59.66722858121657,20.041655,181.41978353163836,0.5926113707451516,700,5870535439641390592
206.63352455289484,-59.54163818409307,18.493767,754.8135444125197,0.8328091863639234,700,5870538287185484416
207.10300256115895,-59.81057024786508,19.612873,269.27574275914657,0.6203492295196669,700,5870521489584271360
206.9355238899849,-59.64514165559463,17.860882,1352.0525051097206,2.329283103066233,700,5870539013095352064
206.49610921598406,-59.80826068009839,20.557194,112.84148253966583,0.5167748175324763,700,5870530457480222592
207.02392389961238,-59.78218492111755,20.383415,132.42806422583206,0.5775499761275594,700,5870522486016686208
206.66310108935932,-59.66118294683965,19.740757,239.35551008976256,0.6826008231723575,700,5870533756014758400
206.7894039604969,-59.60607076469919,19.038162,457.17393932922533,0.7352671723611038,700,5870534408890063616
206.87388321187024,-59.634758876426375,19.9034,206.0565648366858,0.5945924011269769,700,5870539219214724992
206.68284440626363,-59.56187877485477,17.186222,2516.851304021235,1.3718410853038776,700,5870538325900266368
206.64538247507042,-59.63042740599149,18.384192,834.9677681645667,2.661650553638508,700,5870536878436051200
206.83845997665514,-59.59326709260337,18.960646,491.00741220696955,0.8251940239727025,700,5870540250045960448
206.8262196885776,-59.94762035756969,20.526798,116.0451189837028,0.47821129424407127,700,5870513277649013376
206.63319035212677,-59.5588338058081,18.098202,1086.5894324820242,1.2529687188289198,700,5870538222821053312
206.95936953995644,-59.89249204115424,20.54648,113.96055440275957,0.5246552237176784,700,5870515304829648256
206.7217383794537,-59.71859469854855,19.275814,367.3000227664555,0.6738822404939521,700,5870532690862687488
206.66620206576505,-59.61987326595563,19.958986,195.77244022881092,0.6793419491690129,700,5870536882751751680
206.3719301220198,-59.67153625868432,20.321753,140.16674519281503,0.5512644053917986,700,5870535955038496384
206.821987160028,-59.66578732913837,19.056658,449.4522307975047,0.7726117258422716,700,5870533236303734144
206.3721452169099,-59.669049688164336,20.302237,142.70916383340582,0.5266519564140764,700,5870535955038502400
206.64457540340499,-59.604131466282674,16.98757,3022.1669790373553,1.318164191266068,700,5870537157669137280
206.91873373370078,-59.75790761378043,20.214413,154.7323069702132,0.5578431619689957,700,5870520046518150656
206.66828985628507,-59.668174913421616,18.112013,1072.8544042851968,0.9392715903770843,700,5870533751699803904
206.7937012081277,-59.68922474753334,19.575005,278.8332223783069,0.7303493304096642,700,5870533103180481152
206.72915513966487,-59.675973499623026,17.617498,1691.792476482006,1.0939961435268795,700,5870533549896543360
206.65021359590108,-59.71878332022202,20.271334,146.82943613822346,0.549119540218852,700,5870531900588709888
207.07326604918924,-59.842007673490286,19.822248,222.04813831849205,0.6021738856302837,700,5870521317828662144
206.87130471911462,-59.60648695942604,18.432787,798.4204658874064,0.8434911675214811,700,5870540009527781248
206.73882282616287,-59.61725458060946,19.394297,329.32716475643224,0.6448395871489403,700,5870537260708193664
206.77257203770677,-59.62299227429732,18.473595,768.9687407026204,0.8649268310145464,700,5870534232736214144
206.99692407364697,-59.711125477655855,19.343184,345.2015122125769,0.6557785031306319,700,5870526093789537024
206.46178726756938,-59.6235811136216,20.110025,170.34776664486552,0.5893811858018476,700,5870536470434217344
206.58691569149326,-59.616437913852586,18.620039,671.9401870750844,0.8092521393165387,700,5870537771789269760
206.87797708214717,-59.63231187281186,18.702927,622.5518439609497,0.7866719322749685,700,5870539214898281856
206.6356233989827,-59.73922578558073,20.505894,118.30118765763778,0.5293094055898286,700,5870531144675180544
206.99212587138547,-59.651381656456586,19.635292,263.7726647560338,0.5732056491406727,700,5870527223355034624
207.0277110856008,-59.66908191760136,18.53759,724.9535438795765,0.8413143076468728,700,5870527326437805312
206.59092973573297,-59.85970052515037,20.379658,132.88724411714088,0.5674887154526252,700,5870518191047398272
206.77449814242556,-59.61558700101163,18.542856,721.4459789958786,0.8238994944556883,700,5870534404534921344
206.9116521225221,-59.689465657061916,17.719639,1539.8942734105515,1.0361557481230736,700,5870527055904858496
206.90453528082895,-59.686742626010144,16.863544,3387.8866462694873,1.671153898018295,700,5870527124624337280
206.4201078202606,-59.73034218518014,19.910673,204.6808767844044,0.7250134924856093,700,5870534752446409216
206.92958664759325,-59.66369650651616,19.079443,440.1180212206941,0.7463800847903685,700,5870527158940584320
207.16175719383722,-59.70682764069987,19.845404,217.36277415011432,0.5785737681016674,700,5870523379370667776
206.93174951139136,-59.76934959152415,19.928524,201.34319771230113,0.6046123209484513,700,5870519840314368128
206.78270810121057,-59.57350237815502,18.803673,567.3843067304526,0.7442055345249691,700,5870537462562448768
206.9375944941103,-59.700887268839296,19.265673,370.7467895764191,0.7598775660229443,700,5870526845401157120
206.51488553951535,-59.72134134825468,20.482769,120.84780580677285,0.5352449073493261,700,5870534649408309760
206.99882156570717,-59.80547147646757,19.914574,203.94659931427123,0.8288728688025677,700,5870516576139009920
207.05258771028917,-59.857543885327075,20.390444,131.5736561126534,0.5016101276423801,700,5870521283468918144
206.79079188120207,-59.634575949392854,17.964428,1229.0659045357554,1.0072337682784231,700,5870534134012132992
206.84607857636806,-59.60387726133282,19.132025,419.31123285050217,0.7004733603608095,700,5870540039540977408
206.56496598077564,-59.59491058505792,17.112522,2693.6256213890133,1.4259629345215716,700,5870538051022190208
206.81998330511814,-59.609885133340775,18.897017,520.6424032373526,0.7343770037812734,700,5870534370184142208
206.8117886060085,-59.61931057487549,19.853333,215.78109663950352,0.6383558557290742,700,5870534164025710720
207.0894530914058,-59.71966230859186,19.457136,310.80797195520734,0.708853412593564,700,5870523276291161600
206.70487983338788,-59.68197070376922,15.32381,13990.150965977386,4.962804671236917,700,5870533579901817856
206.80528558802084,-59.62719297847312,19.32755,350.2081420214016,0.7017956526109486,700,5870534129665970816
207.0371437860146,-59.67047304467806,17.516123,1857.363879232909,1.2031304461779115,700,5870527330783066880
206.64716213813696,-59.60922519696777,20.050518,179.9447772002528,0.6614170280300955,700,5870537157629006208
207.09578114946166,-59.67815259353812,18.634714,662.9192838324863,0.8054751300859216,700,5870526334308225792
206.77334394937512,-59.659693987835404,17.770327,1469.6568176740002,1.0234615703818732,700,5870533962213419264
207.12334043718207,-59.706493539884974,17.650126,1641.7079543702969,1.16368151712751,700,5870523413772883072
206.69864221995869,-59.87099776560286,20.451408,124.38932797301965,0.49722613737609345,700,5870517744369768576
207.00307668173474,-59.69176533637182,19.71808,244.40714366885246,0.6861598318719874,700,5870526162509171072
207.02103738594988,-59.63908142012603,19.679565,253.2328172110799,0.6667999949019967,700,5870527605618641664
206.6572976468113,-59.75343179474852,20.016361,185.6955515829018,0.5744556384957945,700,5870531075954919680
206.5314864234179,-59.786709613813635,20.156649,163.18758151685958,0.5467795643255671,700,5870530560559473280
207.04477342370464,-59.77538543471327,20.04937,180.1350893250529,0.5906752945559521,700,5870522589095959040
206.6740174040157,-59.659697847067655,19.05451,450.341452924262,0.7892890836369484,700,5870533854788041984
206.92726832644533,-59.72279473812581,19.041857,455.62122695115585,0.7728494025227955,700,5870520905466421248
206.70949902649042,-59.77973097597233,20.50048,118.89247142587197,0.564683991135411,700,5870520527509954176
207.0346594023164,-59.6566523538757,19.117092,425.1176158424176,0.6849230696365435,700,5870527399460114176
206.64694531961504,-59.57526791799397,19.099909,431.89989374443206,0.749473603788586,700,5870538012307514112
207.11528721923898,-59.80107949170869,16.432468,5039.169632725144,1.9225519583244224,700,5870521730145561984
206.67351138317485,-59.57959662160525,19.162472,407.7161918532959,0.7158878163267615,700,5870538321545153664
206.68216088251947,-59.61533060728369,19.725405,242.76401063487899,0.6314323898094848,700,5870536917110820864
206.80709322912202,-59.8090755468459,20.103954,171.30282117268084,0.681524553960026,700,5870519496717816960
206.79133961374006,-59.600526101662375,18.650879,653.1224185363174,0.7735186096811456,700,5870534443209683456
206.72002316046058,-59.89901366935171,19.94646,198.04421171026863,0.61409192246137,700,5870514514554151936
206.70647774099868,-59.72510355287033,20.063604,177.78878584624047,0.6030405851993271,700,5870532587783457664
206.88206336560492,-59.74720821828731,20.422606,127.73334845807963,0.5233974432967403,700,5870520871107590400
206.53768978560078,-59.58742202807844,18.422152,806.2796637934324,0.8054105316865927,700,5870536642232450688
207.04521205914,-59.70120948518402,13.762644,58923.51825424269,15.396439991086858,700,5870526128192515456
206.77423101902792,-59.62304852692434,18.994894,475.76081728794503,0.9529703763890606,700,5870534237051201536
206.99227308885352,-59.73853108691039,14.668228,25589.090424637132,3.988270358731234,700,5870525784595126144
207.1068536429516,-59.80297465470478,20.210243,155.32776417591205,0.5515132407784604,700,5870521730102476288
206.8450648173674,-59.64844558697898,19.6244,266.4322668973694,0.6482026344404819,700,5870533339382977792
207.09246775978986,-59.726995249826444,19.486431,302.5337913288247,0.6529232210030123,700,5870523271984808704
206.64115673109802,-59.5725592891924,18.469793,771.6652207130991,0.81288408394285,700,5870538012308091008
206.68585722662758,-59.58076003218779,18.021343,1166.2975256024797,0.9956397959405806,700,5870537569986011520
207.23269060045396,-59.706379562026704,17.458462,1958.6707360098137,1.2122500725308836,700,5870524616363796608
207.1995109322444,-59.697645649156584,18.192455,996.2404187878465,0.8962443288158626,700,5870524650723529728
207.0395038239143,-59.64141369678814,18.162748,1023.8749603192117,0.9250830584471395,700,5870527433862337664
206.54337658806443,-59.62106213348234,18.415937,810.9078484926346,0.8710151137911117,700,5870536363040637824
206.76401972628722,-59.648428491923084,19.364437,338.5097929552237,0.698368762800807,700,5870534030892690560
206.817030888486,-59.63175059434156,18.001736,1187.5508862160987,3.6377757309362586,700,5870534095297905024
206.49303920602398,-59.76428277842455,20.179852,159.73699841497785,0.6053484635067979,700,5870531587044988416
206.89595548396508,-59.692731194468415,17.5794,1752.2129763950663,1.0800753913129648,700,5870521180389488768
206.6595894324716,-59.68553937081367,18.259102,936.9265706734122,0.8420975144986975,700,5870533682980302464
207.02844384962992,-59.736025572190286,19.47736,305.07207465995856,0.7090967076284386,700,5870525818911546752
207.11555013830164,-59.66624734163866,18.277271,921.3774769066827,0.9092907379336367,700,5870526639243049216
206.73279188325597,-59.65280209755485,17.881939,1326.0841225231711,1.0888485488930515,700,5870534202691373056
207.092858916574,-59.69473438324611,19.874054,211.70171335253625,0.6435576800004138,700,5870526334308065408
206.96926081615462,-59.73498774645406,19.910545,204.70489735327874,0.6292946146454382,700,5870525956349654656
206.70540886628194,-59.637871793180366,15.119703,16883.5974808646,3.7022253656623976,700,5870533893493964032
206.48857887511565,-59.645364171001006,20.56819,111.70435327240135,0.5332500475648487,700,5870536229956172032
207.03949750556723,-59.68362383187876,20.023546,184.47077401059238,0.6312285451170437,700,5870526570523563136
186.69148018012208,-53.560204563295,18.276602,921.9465639229368,0.8554486386969501,700,6076397517106637440
186.66087564421747,-53.69559158296711,15.4876,12031.12732083901,2.6603678610576154,700,6076382742418521216
207.15732307945007,-59.71202732172873,19.287086,363.5058492233464,0.7608406216240815,700,5870523345053417472
186.64487332859824,-53.54924795473292,17.604694,1711.8615073290614,1.0860160626776703,700,6076399235093559552
186.6817777087035,-53.70494479187804,17.709223,1554.7374953166113,0.9933675560907551,700,6076383945009360512
187.28438470277314,-53.53392241759638,18.010244,1178.2792184854256,0.9282899710060812,700,6076389094657620736
186.97355213772582,-53.62688905180842,16.711275,3897.947748242159,1.9264417503402638,700,6076389580006648064
206.65180064034712,-59.64748833942333,17.589214,1736.443539651887,1.0608012391923782,700,5870536710992502016
206.93670175014006,-59.62649106530107,17.994411,1195.588178465672,1.0614337585639373,700,5870539081775782784
207.1569974855417,-59.76200268106079,18.45628,781.3298305755198,0.8347225284978704,700,5870522206832765312
207.09551674334128,-59.69383892992713,19.448565,313.27100767157464,0.6602487329649736,700,5870526334308080512
207.16706462340494,-59.770442922449256,17.82137,1402.1633142247824,1.0141347955177744,700,5870522142462480128
206.49047946929355,-59.611784120328466,19.821583,222.18435758646555,0.6393307701710007,700,5870536504793450880
206.89537175245118,-59.731563809661836,19.8931,208.02032530678707,0.6183174283304931,700,5870520871106668800
207.07330598731832,-59.72221581920302,19.048658,452.7755721027737,0.7979406462600531,700,5870526231271369344
207.01616324575795,-59.704037379745316,19.194668,395.80286270847023,0.7083328225719001,700,5870526128149368576
206.65971618599417,-59.586418965798146,19.310677,355.6935689256426,0.6770607505714866,700,5870537943597155840
206.7890708185635,-59.595584570562174,19.560163,282.6709784836325,0.6751412262618783,700,5870534443209695232
206.86639271633172,-59.68797898630048,19.648909,260.48491699256607,0.6498981627243308,700,5870533000100406528
206.74126730301907,-59.78095058226632,20.55812,112.74511973733847,0.5714513984396693,700,5870520493150245760
207.19154716850653,-59.75910283823366,19.196077,395.2894861095655,1.2041259234244355,700,5870522245498982272
206.95866878329608,-59.81295513415632,20.302807,142.6341432998138,0.5481359674488152,700,5870516747938903808
207.0182725111028,-59.673053952861316,18.222347,969.1869449894576,0.8792935266325133,700,5870526948477042048
206.96890256178503,-59.8271740347776,20.40415,129.92308244418462,0.5397056483054641,700,5870516473060966144
206.79607077647665,-59.79384456272434,20.569054,111.6156745041852,0.5448159983628701,700,5870519565437329408
207.12427840024722,-59.797318029842536,20.124693,168.06184557060385,0.5646406813440377,700,5870521730102529024
206.9356087666901,-59.89166145948562,20.129816,167.2708358591178,0.5729279915898802,700,5870515133029450752
206.7045894991747,-59.85350288915589,20.386265,132.0809360899234,0.6157218224169898,700,5870517847450149120
207.12540855654825,-59.72111862719392,19.618088,267.98554819723944,0.692659602771492,700,5870523241931499136
206.55840447216082,-59.692764095396505,20.338186,138.0613347856191,0.5425481311222895,700,5870535061684722048
206.62104884569067,-59.60913908864106,19.866787,213.12359190577502,0.6394791384484129,700,5870537054549262080
207.07424357577636,-59.74543069229824,16.033087,7279.673080247794,2.054856463706336,700,5870522829657235712
187.08758881610785,-53.58643404083945,18.933327,503.51857003524685,0.8063357253536658,700,6076387174825018624
186.7817584965977,-53.70745760114439,19.003122,472.16916581089237,0.7221821454656188,700,6076383081702463616
187.24972559918936,-53.52537987738473,19.538675,288.3210688290893,0.6429529086005175,700,6076389163377152640
